doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
10.1371/journal.pone.0254032,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,Public Library of Science (PLoS),2021-07-22,2021,"Divergent long-term impacts of lethally toxic cane toads (Rhinella marina) on two species of apex predators (monitor lizards, Varanus spp.)",2021-08-04T13:47:45.449988,
10.1071/sb20025,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,1030-1887,1030-1887,Australian Systematic Botany,CSIRO Publishing,2021-01-01,2021,"Nicotiana paulineana, a new Australian species in Nicotiana section Suaveolentes",2022-06-30T15:42:27.186062,
10.3390/plants10081505,,,,2,TRUE,FALSE,journal-article,green,TRUE,TRUE,TRUE,2223-7747,2223-7747,Plants,MDPI AG,2021-07-22,2021,The Remarkable Journey of a Weed: Biology and Management of Annual Ryegrass (Lolium rigidum) in Conservation Cropping Systems of Australia,2022-07-26T13:23:12.455096,
10.3354/meps13745,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0171-8630,1616-1599",0171-8630,Marine Ecology Progress Series,Inter-Research Science Center,2021-07-22,2021,Spawning migration and larval dispersal of tropical Pacific eels (Anguilla spp.) in the centre of their distribution ranges,2021-07-24T20:25:27.320720,
10.1111/gcb.15768,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1354-1013,1365-2486",1354-1013,Global Change Biology,Wiley,2021-07-21,2021,Global assessment of marine and freshwater recreational fish reveals mismatch in climate change vulnerability and conservation effort,2021-07-22T01:03:39.824251,
10.1071/sb20030,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,1030-1887,1030-1887,Australian Systematic Botany,CSIRO Publishing,2021-01-01,2021,"Taxonomic revision of Riccia (Ricciaceae, Marchantiophyta) in the monsoon tropics of the Northern Territory, Australia",2022-05-19T11:10:00.785154,
10.20938/afo38119123,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,NA,NA,Australian Field Ornithology,"BirdLife Australia, Ltd.",2021-01-01,2021,Eurasian Hobby Falco subbuteo: A review of recent records from Western Australia and Australian external territories,2021-07-23T01:12:01.851558,
10.20938/afo38124130,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,NA,NA,Australian Field Ornithology,"BirdLife Australia, Ltd.",2021-01-01,2021,Recent increase in knowledge about numbers and flight behaviour in the White-throated Needletail Hirundapus caudacutus,2021-07-23T01:08:45.041827,
10.1093/treephys/tpab085,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1758-4469,0829-318X,Tree Physiology,Oxford University Press (OUP),2021-07-14,2021,Climate of origin has no influence on drought adaptive traits and the drought responses of a widely distributed polymorphic shrub,2021-08-26T09:56:55.997379,
10.1071/zo20071,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,0004-959X,0004-959X,Australian Journal of Zoology,CSIRO Publishing,2020-01-01,2020,"Multiple trans-Torres Strait colonisations by tree frogs in the Litoria caerulea group, with the description of a new species from New Guinea",2022-11-15T20:43:06.984935,
10.26749/rstpp.155.1.43,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,0080-4703,0080-4703,Papers and Proceedings of The Royal Society of Tasmania,The Royal Society of Tasmania,2021-01-01,2021,Ecological and behavioural observations of a nesting aggregation of the endemic Tasmanian Digger Wasp Williamsita tasmanica,2022-02-26T06:00:09.516228,
10.3389/fevo.2021.605951,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2296-701X,2296-701X,Frontiers in Ecology and Evolution,Frontiers Media SA,2021-06-18,2021,Evidence of Range Shifts in Riparian Plant Assemblages in Response to Multidecadal Streamflow Declines,2021-06-18T21:34:09.169217,
10.1016/j.sjbs.2021.06.049,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1319-562X,1319-562X,Saudi Journal of Biological Sciences,Elsevier BV,2021-10-01,2021,Taxonomic significance of seed sculpture and pollen ecto-mycoflora at the infraspecific level: Brassica tournefortii case study,2022-08-18T18:10:09.955564,
10.1073/pnas.2021390118,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0027-8424,1091-6490",0027-8424,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,2021-06-28,2021,Museum genomics reveals the rapid decline and extinction of Australian rodents since European settlement,2022-11-23T14:55:57.296912,
10.3390/agronomy11040728,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2073-4395,2073-4395,Agronomy,MDPI AG,2021-04-09,2021,Amaranthus retroflexus L. (Redroot Pigweed): Effects of Elevated CO2 and Soil Moisture on Growth and Biomass and the Effect of Radiant Heat on Seed Germination,2022-07-25T17:02:00.327269,
10.3856/vol49-issue2-fulltext-2536,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0718-560X,0718-560X",0718-560X,Latin American Journal of Aquatic Research,Pontificia Universidad Catolica de Valparaiso,2021-05-03,2021,"The occurrence of the parasitic amphipod Trischizostoma crosnieri Lowry & Stoddart, 1993 (Amphipoda: Amphilochidea: Lysianassida) in a methane seep site in the southeastern Pacific",2021-12-11T16:04:58.954213,
10.1111/csp2.483,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2578-4854,2578-4854",2578-4854,Conservation Science and Practice,Wiley,2021-06-26,2021,Using phylogenetics to explore interspecies genetic rescue options for a critically endangered parrot,2022-07-29T07:28:15.480922,
10.1002/pei3.10056,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"2575-6265,2575-6265",2575-6265,Plant-Environment Interactions,Wiley,2021-06-24,2021,Characterization of terpene biosynthesis in Melaleuca quinquenervia and ecological consequences of terpene accumulation during myrtle rust infection,2022-06-04T02:12:30.523310,
10.1088/1755-1315/789/1/012009,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,"1755-1307,1755-1315",1755-1315,IOP Conference Series: Earth and Environmental Science,IOP Publishing,2021-06-01,2021,Ichthyological Research and Biodiversity of Marine Fishes in Indonesia,2021-06-28T21:01:40.832582,
10.1016/j.rama.2021.05.005,,,,2,TRUE,FALSE,journal-article,hybrid,FALSE,FALSE,FALSE,1550-7424,1550-7424,Rangeland Ecology &amp; Management,Elsevier BV,2021-09-01,2021,"Reintroduction of Bilbies (Macrotis lagotis) to Matuwa, an Indigenous Protected Area in Western Australia",2022-09-14T21:00:11.107054,
10.3390/insects12070581,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2075-4450,2075-4450,Insects,MDPI AG,2021-06-28,2021,"Preempting the Arrival of the Brown Marmorated Stink Bug, Halyomorpha halys: Biological Control Options for Australia",2022-09-24T09:31:09.921603,
10.3390/d13070294,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,1424-2818,1424-2818,Diversity,MDPI AG,2021-06-28,2021,The Bird Assemblage of the Darwin Region (Australia): What Is the Effect of Twenty Years of Increasing Urbanisation?,2022-05-29T14:41:39.855106,
10.1002/ajb2.1694,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"0002-9122,1537-2197",0002-9122,American Journal of Botany,Wiley,2021-06-01,2021,Biodiversity at the global scale: the synthesis continues,2022-10-04T00:53:50.414668,
10.1016/j.cropro.2021.105713,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,0261-2194,0261-2194,Crop Protection,Elsevier BV,2021-10-01,2021,Using mock surveillance to quantify pest detectability prior to establishment of exotic leafminers,2022-07-14T20:42:17.862957,
10.3390/plants10071344,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2223-7747,2223-7747,Plants,MDPI AG,2021-07-01,2021,"Synoptic Overview of Exotic Acacia, Senegalia and Vachellia (Caesalpinioideae, Mimosoid Clade, Fabaceae) in Egypt",2022-10-10T19:30:45.139630,
10.1111/ecog.05679,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-07-01,2021,Accounting for imperfect detection in data from museums and herbaria when modeling species distributions: combining and contrasting data‐level versus model‐level bias correction,2022-10-11T04:01:45.088609,
10.7751/telopea14668,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,2200-4025,0312-9764,Telopea,Royal Botanical Gardens and Domain Trust,2021-01-01,2021,"Hiding in plain sight, Ficus desertorum (Moraceae), a new species of rock fig for Central Australia",2021-10-27T21:09:58.191646,
10.1111/aen.12557,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"2052-174X,2052-1758",2052-174X,Austral Entomology,Wiley,2021-07-06,2021,Variation in sex ratio of the leafminer <i>Phytomyza plantaginis</i> Goureau (Diptera: Agromyzidae) from Australia,2022-09-23T01:48:18.243817,
10.11646/phytotaxa.510.3.8,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1179-3163,1179-3155",1179-3155,Phytotaxa,Magnolia Press,2021-07-09,2021,Opuntia leoglossa sp. nov. (Cactaceae): a new identity for the aloctone “Lion’s Tongue” cactus,2022-07-15T16:41:51.010619,
10.3897/biss.4.59056,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,FALSE,2535-0897,2535-0897,Biodiversity Information Science and Standards,Pensoft Publishers,2020-10-05,2020,International Image Interoperability Framework: A unified approach to sharing images of natural history specimens?,2022-05-20T02:53:13.759998,
10.1007/s00606-021-01793-w,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0378-2697,1615-6110",0378-2697,Plant Systematics and Evolution,Springer Science and Business Media LLC,2021-12-04,2021,Colonization of the Southern Hemisphere by Sagina and Colobanthus (Caryophyllaceae),2022-02-07T01:15:29.099060,
10.3897/zookeys.1073.71843,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1313-2970,1313-2989",1313-2970,ZooKeys,Pensoft Publishers,2021-11-29,2021,"A review of the Larainae of Australia with description of seven new species and the new genus Australara (Coleoptera, Byrrhoidea, Elmidae)",2022-04-28T03:49:00.139315,
10.1016/j.biocontrol.2021.104816,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1049-9644,1049-9644,Biological Control,Elsevier BV,2021-11-01,2021,Systematic cultivar selection for weed biological control risk assessment,2021-11-30T21:02:25.929343,
10.11646/zootaxa.5071.1.1,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2021-11-22,2021,Two new frog species from the Litoria rubella species group from eastern Australia,2022-05-12T04:32:05.602608,
10.1111/aen.12568,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2052-174X,2052-1758",2052-174X,Austral Entomology,Wiley,2021-11-01,2021,Revision of Xiphydriinae (Hymenoptera: Xiphydriidae) of Australia,2021-11-18T21:01:14.080592,
10.1111/aen.12575,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2052-174X,2052-1758",2052-174X,Austral Entomology,Wiley,2021-11-01,2021,"Wallaciana gen. nov. (Hemiptera: Membracidae), a new treehopper genus endemic to montane south‐eastern Australia",2021-11-18T21:01:13.683289,
10.1111/aen.12572,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2052-174X,2052-1758",2052-174X,Austral Entomology,Wiley,2021-11-01,2021,"New bee species from northern Queensland, Australia (Hymenoptera: Colletidae, Halictidae, Megachilidae)",2021-11-18T21:01:12.765867,
10.24199/j.mmv.2021.80.10,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,FALSE,1447-2554,1447-2546,Memoirs of Museum Victoria,Museums Victoria,2021-11-01,2021,Parasitoids of the uniquely social colletid bee Amphylaeus morosus (Hymenoptera: Colletidae) in Victoria,2021-11-04T21:30:45.033918,
10.1051/parasite/2021069,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1776-1042,1252-607X,Parasite,EDP Sciences,2021-01-01,2021,"Sheltered life beneath elytra: three new species of <i>Eutarsopolipus</i> (Acari, Heterostigmatina, Podapolipidae) parasitizing Australian ground beetles",2022-10-14T23:11:08.219435,
10.3897/bdj.9.e68010,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1314-2828,1314-2836",1314-2828,Biodiversity Data Journal,Pensoft Publishers,2021-10-07,2021,Towards a Post-Graduate Level Curriculum for Biodiversity Informatics. Perspectives from the Global Biodiversity Information Facility (GBIF) Community,2022-10-05T13:49:31.103073,
10.1016/j.envsoft.2021.105242,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1364-8152,1364-8152,Environmental Modelling & Software,Elsevier BV,2021-11-01,2021,Population viability analysis using Bayesian networks,2021-11-01T21:12:37.250902,
10.1111/aec.13123,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1442-9985,1442-9993",1442-9985,Austral Ecology,Wiley,2021-10-29,2021,"Distributional modelling, megafires and data gaps highlight probable underestimation of climate change risk for two lizards from Australia’s montane rainforests",2021-10-30T21:06:01.303116,
10.1093/biosci/biab109,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"0006-3568,1525-3244",0006-3568,BioScience,Oxford University Press (OUP),2021-10-27,2021,Collections Education: The Extended Specimen and Data Acumen,2022-10-01T22:21:19.992099,
10.1111/ddi.13400,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1366-9516,1472-4642",1366-9516,Diversity and Distributions,Wiley,2021-08-29,2021,Diminishing potential for tropical reefs to function as coral diversity strongholds under climate change conditions,2022-11-15T19:07:45.650409,
10.1016/j.jrurstud.2021.10.014,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0743-0167,0743-0167,Journal of Rural Studies,Elsevier BV,2021-12-01,2021,Good farming as surviving well in rural Australia,2021-10-30T21:05:03.547840,
10.3389/fmars.2021.737416,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2296-7745,2296-7745,Frontiers in Marine Science,Frontiers Media SA,2021-10-25,2021,Establishing the Foundation for the Global Observing System for Marine Life,2022-10-23T17:47:25.301002,
10.3390/min11111174,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2075-163X,2075-163X,Minerals,MDPI AG,2021-10-22,2021,"Multi-Media Geochemical Exploration in the Critical Zone: A Case Study over the Prairie and Wolf Zn–Pb Deposits, Capricorn Orogen, Western Australia",2022-10-23T00:22:47.747799,
10.1016/j.ecss.2021.107627,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0272-7714,0272-7714,"Estuarine, Coastal and Shelf Science",Elsevier BV,2021-10-01,2021,Feeding ecology of a threatened coastal seabird across an inner shelf seascape,2021-10-22T21:03:01.855213,
10.1007/s11295-021-01524-9,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1614-2942,1614-2950",1614-2942,Tree Genetics & Genomes,Springer Science and Business Media LLC,2021-10-11,2021,"Use of plastid genome sequences in phylogeographic studies of tree species can be misleading without comprehensive sampling of co-occurring, related species",2021-10-11T21:04:49.829113,
10.1016/j.jasrep.2021.103187,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,2352-409X,2352-409X,Journal of Archaeological Science: Reports,Elsevier BV,2021-12-01,2021,The dependable deep time Acacia: Anthracological analysis from Australia’s oldest Western Desert site,2021-10-13T21:06:12.850308,
10.1126/sciadv.abd3524,,,,2,TRUE,FALSE,journal-article,green,TRUE,TRUE,TRUE,2375-2548,2375-2548,Science Advances,American Association for the Advancement of Science (AAAS),2021-10-15,2021,Widespread vulnerability of flowering plant seed production to pollinator declines,2022-10-20T23:17:57.712405,
10.1038/s42003-021-02695-w,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2399-3642,2399-3642,Communications Biology,Springer Science and Business Media LLC,2021-10-18,2021,Fitness consequences of targeted gene flow to counter impacts of drying climates on terrestrial-breeding frogs,2022-10-04T10:01:41.271832,
10.20938/afo38059065,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,NA,NA,Australian Field Ornithology,"BirdLife Australia, Ltd.",2021-01-01,2021,Challenges for research on the Spotted Quail-thrush Cinclosoma punctatum in north Queensland,2022-10-12T05:46:09.497377,
10.1017/wsc.2021.66,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0043-1745,1550-2759",0043-1745,Weed Science,Cambridge University Press (CUP),2021-10-01,2021,Germination ecology of wild mustard (Sinapis arvensis) and its implications for weed management,2021-10-01T21:05:57.471234,
10.1002/ece3.8169,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2045-7758,2045-7758",2045-7758,Ecology and Evolution,Wiley,2021-09-30,2021,Major biogeographic barriers in eastern Australia have shaped the population structure of widely distributed Eucalyptus moluccana and its putative subspecies,2021-12-17T05:33:01.382429,
10.3389/fmars.2021.733822,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2296-7745,2296-7745,Frontiers in Marine Science,Frontiers Media SA,2021-10-06,2021,Maximizing Benefits From Punctual Ocean Infrastructure: An Ethical Perspective,2021-10-26T19:46:06.522285,
10.1111/gcb.15879,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1354-1013,1365-2486",1354-1013,Global Change Biology,Wiley,2021-09-30,2021,Continental risk assessment for understudied taxa post‐catastrophic wildfire indicates severe impacts on the Australian bee fauna,2021-10-01T21:06:48.596622,
10.1643/i2020136,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,2766-1512,2766-1512,Ichthyology &amp; Herpetology,American Society of Ichthyologists and Herpetologists (ASIH),2021-09-20,2021,"A New Genus and Species of Pygmy Pipehorse from Taitokerau Northland, Aotearoa New Zealand, with a Redescription of Acentronura Kaup, 1853 and Idiotropiscis Whitley, 1947 (Teleostei, Syngnathidae)",2022-10-30T16:22:13.095588,
10.1111/aec.13103,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1442-9985,1442-9993",1442-9985,Austral Ecology,Wiley,2021-09-22,2021,A review of Australian tree fern ecology in forest communities,2021-09-23T21:03:11.922311,
10.3390/insects12100865,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2075-4450,2075-4450,Insects,MDPI AG,2021-09-24,2021,Biocontrol of Invasive Conical Snails by the Parasitoid Fly Sarcophaga villeneuveana in South Australia 20 Years after Release,2022-07-26T10:52:36.942597,
10.3390/plants10091851,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2223-7747,2223-7747,Plants,MDPI AG,2021-09-07,2021,"Biology, Ecology and Management of the Invasive Navua Sedge (Cyperus aromaticus)—A Global Review",2022-09-30T23:07:36.220351,
